Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A;BWH;BWD;BWA;GBH;GBD;GBA;IWH;IWD;IWA;LBH;LBD;LBA;SBH;SBD;SBA;WHH;WHD;WHA;SJH;SJD;SJA;VCH;VCD;VCA
16.08.2008;Schalke 04;Hannover;3;0;H;157;38;60;16;365;50;16;36;56;16;36;48;157;35;50;155;375;52;16;34;48;162;34;55;15;36;60
16.08.2008;Wolfsburg;FC Koln;2;1;H;162;36;60;155;375;54;163;36;55;16;36;48;157;35;50;155;375;52;157;35;50;153;35;60;16;34;50
17.08.2008;Ein Frankfurt;Hertha;0;2;A;235;33;30;235;315;28;235;315;30;22;33;28;22;325;275;225;32;29;22;32;28;21;32;325;22;325;29
17.08.2008;M'gladbach;Stuttgart;1;3;A;275;33;25;255;32;255;27;32;255;25;32;25;275;325;22;255;32;25;26;31;24;28;325;23;265;33;235
22.08.2008;Hannover;Cottbus;0;0;D;162;36;60;16;36;51;163;35;55;165;35;45;162;35;45;16;36;50;157;35;50;157;38;60;16;35;50
23.08.2008;Dortmund;Bayern Munich;1;1;D;34;325;215;32;325;21;325;325;215;29;32;22;34;325;191;32;32;21;33;325;195;375;325;205;36;33;19
23.08.2008;Hamburg;Karlsruhe;2;1;H;14;433;85;14;415;70;145;40;70;15;38;55;144;36;65;145;39;65;136;40;70;15;38;75;14;40;70
23.08.2008;Hertha;Bielefeld;1;1;D;167;36;55;16;36;51;165;35;525;165;35;45;157;35;50;17;34;45;153;35;55;17;34;55;155;34;55
23.08.2008;Hoffenheim;M'gladbach;1;0;H;205;33;36;185;33;39;205;325;35;19;32;36;191;325;34;19;325;375;191;32;35;215;34;325;20;325;325
23.08.2008;Stuttgart;Leverkusen;0;2;A;191;34;40;195;33;355;195;33;375;19;33;35;18;33;375;185;34;375;191;32;35;19;36;40;19;325;36
23.08.2008;Werder Bremen;Schalke 04;1;1;D;20;33;38;20;325;34;20;33;36;20;32;33;191;325;34;20;325;34;183;32;375;21;35;34;185;33;375
24.08.2008;Bochum;Wolfsburg;2;2;D;288;33;24;30;32;22;29;325;235;27;32;23;275;325;22;27;325;235;28;32;22;288;333;24;275;325;23
24.08.2008;FC Koln;Ein Frankfurt;1;1;D;225;33;31;22;32;30;225;32;31;22;32;29;22;325;275;215;325;305;225;32;275;238;325;30;22;325;30
29.08.2008;Karlsruhe;FC Koln;0;2;A;21;33;35;21;32;32;21;32;33;22;31;30;191;325;34;205;325;325;195;325;33;205;325;375;20;325;33
30.08.2008;Bielefeld;Hamburg;2;4;A;38;33;20;345;325;20;35;325;20;32;31;21;34;325;191;34;325;20;35;32;191;35;325;215;36;33;19
30.08.2008;Cottbus;Dortmund;0;1;A;35;33;21;37;33;19;33;325;21;32;31;21;30;32;21;32;32;21;31;32;205;325;333;22;33;325;20
30.08.2008;Leverkusen;Hoffenheim;5;2;H;173;375;45;18;34;40;18;33;425;17;34;43;18;33;375;18;34;40;167;34;433;175;36;475;17;34;435
30.08.2008;M'gladbach;Werder Bremen;3;2;H;433;35;183;39;33;185;40;33;185;36;32;19;375;33;18;375;34;185;42;325;173;375;36;195;435;34;17
30.08.2008;Schalke 04;Bochum;1;0;H;14;433;85;14;40;74;145;40;75;145;37;65;136;40;70;135;42;80;14;375;70;15;38;75;135;40;75
30.08.2008;Wolfsburg;Ein Frankfurt;2;2;D;167;36;525;16;365;50;167;35;50;165;35;45;162;35;45;155;36;55;16;34;48;167;36;55;165;34;45
31.08.2008;Bayern Munich;Hertha;4;1;H;136;45;90;14;41;71;145;40;75;14;40;65;136;40;70;135;42;80;14;375;70;136;45;95;135;40;75
31.08.2008;Stuttgart;Hannover;2;0;H;18;35;45;17;35;445;18;33;45;16;36;48;173;34;40;17;34;45;167;34;433;17;36;52;175;33;435
13.09.2008;Dortmund;Schalke 04;3;3;D;26;325;27;245;32;265;26;325;26;255;31;255;25;325;24;245;33;255;25;29;262;27;325;26;25;32;25
13.09.2008;FC Koln;Bayern Munich;0;3;A;55;38;162;525;35;16;525;35;167;43;34;17;50;35;157;50;36;16;50;35;157;55;36;167;50;35;16
13.09.2008;Hamburg;Leverkusen;3;2;H;205;34;36;195;325;36;205;325;35;19;32;36;191;325;34;20;325;34;20;32;32;205;325;375;20;32;34
13.09.2008;Hertha;Wolfsburg;2;2;D;23;33;31;23;32;285;23;325;29;23;32;27;22;325;275;235;325;27;225;32;275;24;333;288;23;33;27
13.09.2008;Hoffenheim;Stuttgart;0;0;D;30;33;238;275;32;24;28;325;24;26;32;24;275;32;225;26;325;245;275;32;225;27;34;25;28;325;225
13.09.2008;Werder Bremen;Cottbus;3;0;H;129;50;110;125;55;85;13;50;100;13;44;85;125;45;100;13;45;90;129;45;80;127;55;110;122;50;100
14.09.2008;Bochum;Bielefeld;2;0;H;191;34;40;19;325;375;195;33;375;20;32;33;191;325;34;19;34;36;191;32;35;20;325;35;19;325;36
14.09.2008;Hannover;M'gladbach;5;1;H;20;34;375;185;34;375;19;34;38;19;32;36;18;33;375;19;34;36;195;325;33;183;35;433;19;34;34
19.09.2008;Leverkusen;Hannover;4;0;H;167;36;525;165;35;48;17;35;475;165;35;45;173;34;40;17;34;45;17;36;50;162;36;60;165;36;50
20.09.2008;Bayern Munich;Werder Bremen;2;5;A;173;35;50;16;36;51;175;35;45;165;35;45;162;35;45;175;34;42;167;33;45;167;36;55;17;34;435
20.09.2008;Bielefeld;FC Koln;2;0;H;23;33;31;225;32;29;235;325;285;225;32;28;22;325;275;23;32;28;22;32;28;24;32;30;22;33;29
20.09.2008;Cottbus;Bochum;1;1;D;24;33;29;23;325;28;24;32;28;23;32;27;225;32;275;23;32;28;23;32;262;25;30;30;23;33;27
20.09.2008;M'gladbach;Hertha;0;1;A;24;33;29;24;32;27;24;32;28;23;32;27;22;325;275;23;32;28;23;32;262;22;34;32;24;34;265
20.09.2008;Schalke 04;Ein Frankfurt;1;0;H;144;42;75;145;39;65;15;375;65;145;39;60;144;36;65;145;375;675;15;34;60;15;40;70;145;375;70
21.09.2008;Hoffenheim;Dortmund;4;1;H;25;325;28;255;32;255;25;33;26;25;32;25;238;32;26;245;325;26;24;31;26;24;333;288;23;34;26
21.09.2008;Stuttgart;Karlsruhe;3;1;H;157;38;60;15;38;585;157;35;60;155;37;50;153;35;55;155;36;55;153;35;55;153;38;675;15;375;55
21.09.2008;Wolfsburg;Hamburg;3;0;H;24;33;29;24;32;27;25;33;26;24;31;27;238;32;26;24;32;27;23;32;262;238;325;30;24;34;25
26.09.2008;FC Koln;Schalke 04;1;0;H;475;375;173;405;335;18;41;34;185;40;32;18;36;33;183;38;35;18;40;34;173;433;35;183;40;35;175
27.09.2008;Bochum;Leverkusen;2;3;A;35;33;21;335;32;205;325;325;215;29;32;22;28;32;22;30;32;22;29;32;215;32;34;22;31;34;20
27.09.2008;Dortmund;Stuttgart;3;0;H;238;33;29;225;32;29;245;32;275;23;32;27;225;32;275;235;32;275;238;31;262;25;325;28;225;34;27
27.09.2008;Hamburg;M'gladbach;1;0;H;144;42;75;14;415;70;144;375;80;14;40;65;144;36;65;145;375;675;14;375;70;14;433;85;145;375;65
27.09.2008;Hannover;Bayern Munich;1;0;H;70;38;15;64;38;147;675;35;155;50;37;155;50;35;157;55;36;155;55;36;15;60;36;157;50;35;155
27.09.2008;Hertha;Cottbus;0;1;A;157;375;60;155;36;565;16;36;55;16;36;48;157;35;50;16;35;525;15;34;60;162;36;60;155;35;55
27.09.2008;Werder Bremen;Hoffenheim;5;4;H;144;433;70;145;41;60;147;40;675;145;39;60;14;375;70;15;36;625;144;375;60;144;433;70;145;375;65
28.09.2008;Ein Frankfurt;Bielefeld;1;1;D;195;33;40;18;33;415;19;33;40;19;32;36;18;33;375;19;325;375;191;32;35;205;325;375;185;33;375
28.09.2008;Karlsruhe;Wolfsburg;2;1;H;31;33;23;29;32;225;30;325;225;27;32;23;275;32;225;29;32;225;275;32;225;288;34;238;275;34;22
03.10.2008;Bielefeld;Karlsruhe;1;2;A;225;325;32;215;325;305;225;32;31;21;31;32;22;33;32;215;32;31;22;33;33;21;333;35;21;325;31
04.10.2008;Bayern Munich;Bochum;3;3;D;125;55;120;12;60;100;125;525;110;125;48;95;125;45;100;125;50;100;125;45;100;125;45;120;125;50;85
04.10.2008;Hoffenheim;Ein Frankfurt;2;1;H;17;36;475;16;365;50;173;35;45;17;34;43;173;34;40;165;34;50;167;34;433;173;34;45;17;34;45
04.10.2008;Leverkusen;Hertha;0;1;A;162;36;60;157;355;55;165;35;525;16;36;48;162;35;45;16;35;52;157;35;50;157;35;60;16;34;50
04.10.2008;M'gladbach;FC Koln;1;2;A;225;33;32;215;325;305;22;32;32;22;32;29;22;325;275;22;32;30;22;32;28;225;32;30;22;33;29
04.10.2008;Stuttgart;Werder Bremen;4;1;H;25;34;27;25;325;255;25;325;27;25;32;25;238;32;26;25;32;26;238;33;25;22;325;30;235;33;265
05.10.2008;Cottbus;Hamburg;1;2;A;375;34;20;345;325;20;36;33;20;33;32;20;34;325;191;375;325;19;35;32;191;325;325;21;35;325;19
05.10.2008;Dortmund;Hannover;1;1;D;185;35;433;17;355;435;185;34;40;175;33;42;173;34;40;17;34;45;173;325;42;191;34;40;17;34;435
05.10.2008;Schalke 04;Wolfsburg;2;2;D;18;35;45;18;33;41;185;34;40;175;33;42;173;34;40;175;34;42;173;325;42;173;34;45;175;34;40
17.10.2008;Bochum;M'gladbach;2;2;D;191;34;40;195;33;35;195;33;36;19;32;36;191;325;34;19;325;375;195;35;375;20;35;36;19;34;38
18.10.2008;Ein Frankfurt;Leverkusen;0;2;A;36;34;20;33;325;205;33;32;21;31;32;21;32;32;20;32;32;21;31;32;205;34;34;21;34;34;19
18.10.2008;FC Koln;Cottbus;1;0;H;191;33;42;18;335;405;19;34;375;18;32;40;18;33;375;19;325;375;183;32;375;173;35;50;185;325;375
18.10.2008;Hannover;Hoffenheim;2;5;A;235;34;288;24;325;265;24;32;275;24;32;26;22;325;275;235;32;275;23;32;262;22;34;32;225;34;27
18.10.2008;Hertha;Stuttgart;2;1;H;25;33;275;24;32;27;25;325;26;25;32;25;238;32;26;24;32;27;238;31;262;25;325;28;235;33;265
18.10.2008;Karlsruhe;Bayern Munich;0;1;A;55;375;162;555;365;155;50;35;165;50;37;155;50;35;157;55;34;16;50;35;157;55;36;167;55;34;16
18.10.2008;Werder Bremen;Dortmund;3;3;D;173;36;475;17;34;46;175;34;45;175;33;42;162;35;45;17;34;45;162;35;45;157;40;55;17;34;45
18.10.2008;Wolfsburg;Bielefeld;4;1;H;15;40;675;14;40;74;15;375;65;15;38;55;144;36;65;145;375;675;14;375;70;144;41;80;145;40;60
19.10.2008;Hamburg;Schalke 04;1;1;D;225;325;32;22;32;30;23;31;30;225;31;29;22;325;275;22;32;30;22;31;288;238;325;30;225;33;275
22.10.2008;Ein Frankfurt;Karlsruhe;2;1;H;21;33;35;20;325;345;21;325;34;21;31;32;20;32;32;21;32;32;21;32;30;205;34;35;21;32;32
24.10.2008;Leverkusen;FC Koln;2;0;H;153;40;65;15;38;59;155;36;60;155;37;50;153;35;55;15;375;60;144;375;60;157;36;65;153;38;60
25.10.2008;Bayern Munich;Wolfsburg;4;2;H;157;38;575;155;38;51;16;35;55;15;38;55;153;35;55;165;34;50;157;35;50;157;375;65;155;35;55
25.10.2008;Cottbus;Ein Frankfurt;2;3;A;23;325;31;22;325;295;22;32;31;22;32;29;22;325;275;215;32;31;215;32;29;22;32;34;225;33;28
25.10.2008;Hannover;Werder Bremen;1;1;D;34;34;21;33;33;20;325;325;21;30;32;215;30;32;21;325;325;205;325;33;195;29;36;225;30;35;21
25.10.2008;M'gladbach;Karlsruhe;1;0;H;22;33;325;205;325;33;215;32;32;21;31;32;21;32;30;215;32;31;21;32;30;20;34;375;21;33;31
25.10.2008;Schalke 04;Bielefeld;0;0;D;13;525;100;13;485;80;13;475;90;13;44;85;129;433;90;13;45;90;129;45;80;136;45;90;13;475;85
26.10.2008;Dortmund;Hertha;1;1;D;205;33;36;175;34;425;19;32;40;18;32;40;183;33;36;185;325;39;195;325;33;188;36;40;185;33;39
26.10.2008;Hoffenheim;Hamburg;3;0;H;26;34;26;255;32;255;25;32;265;25;32;25;24;325;25;25;32;255;262;31;238;263;35;25;25;33;25
26.10.2008;Stuttgart;Bochum;2;0;H;144;42;75;14;415;70;145;39;70;14;40;65;14;375;70;15;36;625;144;375;60;144;425;75;145;40;65
28.10.2008;Bielefeld;Cottbus;1;1;D;191;34;42;19;325;375;195;33;375;19;32;36;191;34;40;19;325;375;195;34;39;191;325;433;19;33;36
28.10.2008;Karlsruhe;Schalke 04;0;3;A;40;34;183;375;325;19;425;32;19;33;32;20;40;34;191;39;33;185;40;34;19;41;325;195;40;33;18
28.10.2008;Werder Bremen;Leverkusen;0;2;A;21;33;35;195;33;355;21;33;335;20;32;33;20;36;35;20;325;34;205;34;35;20;36;35;21;34;30
28.10.2008;Wolfsburg;M'gladbach;3;0;H;15;40;70;145;40;625;15;40;60;145;39;60;153;38;65;15;375;60;15;41;65;155;40;60;145;375;65
29.10.2008;Bochum;Hoffenheim;1;3;A;32;34;22;32;325;21;31;33;22;27;32;23;31;35;22;29;32;225;32;34;22;32;32;23;30;33;21
29.10.2008;Ein Frankfurt;Bayern Munich;1;2;A;65;375;157;545;37;155;60;375;155;48;36;16;55;35;153;625;36;15;60;40;153;70;375;153;60;36;15
29.10.2008;FC Koln;Dortmund;0;1;A;262;33;26;265;32;245;26;325;26;25;31;26;24;325;25;25;315;26;27;325;26;25;333;275;25;33;25
29.10.2008;Hamburg;Stuttgart;2;0;H;21;33;35;19;33;37;20;33;36;20;32;33;191;325;34;20;325;34;21;33;35;195;333;40;21;33;30
29.10.2008;Hertha;Hannover;3;0;H;20;33;38;18;325;42;20;33;36;19;32;36;18;34;36;18;33;41;195;34;39;20;32;40;185;33;375
31.10.2008;Leverkusen;Wolfsburg;2;0;H;18;34;42;185;325;40;185;32;42;18;32;40;173;34;40;185;34;375;183;33;36;183;35;433;185;34;38
01.11.2008;Bayern Munich;Bielefeld;3;1;H;117;70;150;115;68;120;117;65;150;117;57;120;12;50;110;12;55;120;125;45;100;125;55;130;118;55;120
01.11.2008;Cottbus;Schalke 04;0;2;A;45;35;18;48;33;17;45;34;175;40;32;18;40;34;173;45;34;17;433;34;167;475;34;18;435;34;17
01.11.2008;Hannover;Hamburg;3;0;H;325;34;215;31;32;215;31;32;22;31;32;21;28;32;22;32;32;21;288;33;21;32;325;225;28;33;22
01.11.2008;Hoffenheim;Karlsruhe;4;1;H;15;40;65;145;40;625;153;375;60;145;39;60;144;36;65;145;375;675;157;36;48;153;39;65;145;375;65
01.11.2008;Stuttgart;FC Koln;1;3;A;153;38;65;155;38;525;153;375;60;155;37;50;157;35;50;16;36;50;153;36;50;153;38;65;15;36;60
01.11.2008;Werder Bremen;Hertha;5;1;H;175;35;475;17;34;46;17;34;475;18;32;40;167;34;40;17;34;45;167;34;433;162;375;55;17;34;435
02.11.2008;Dortmund;Bochum;1;1;D;155;38;625;15;38;585;153;375;60;15;38;55;15;35;60;16;36;50;153;36;50;20;34;375;155;34;55
02.11.2008;M'gladbach;Ein Frankfurt;1;2;A;21;33;35;205;325;33;21;32;33;21;32;31;21;32;30;22;32;30;205;33;30;162;38;55;20;33;32
07.11.2008;FC Koln;Hannover;2;1;H;23;33;31;22;32;30;23;32;30;22;31;30;21;32;30;205;325;325;225;33;32;22;325;325;21;33;30
08.11.2008;Bielefeld;M'gladbach;0;2;A;21;33;35;21;32;325;215;325;33;21;31;32;20;32;32;20;325;34;20;32;32;22;333;325;21;33;30
08.11.2008;Bochum;Werder Bremen;0;0;D;433;36;18;43;34;175;425;34;183;36;32;19;375;33;18;40;34;18;36;34;18;38;36;191;40;325;18
08.11.2008;Hamburg;Dortmund;2;1;H;18;35;45;185;325;40;183;34;425;19;32;36;173;34;40;18;34;40;173;325;42;175;36;475;17;34;435
08.11.2008;Karlsruhe;Leverkusen;3;3;D;50;35;173;48;33;17;475;34;173;39;33;18;40;34;173;50;34;165;42;34;17;45;35;18;50;34;16
08.11.2008;Wolfsburg;Cottbus;3;0;H;125;55;120;125;50;100;13;50;90;133;42;80;129;433;90;13;45;90;129;45;80;133;475;100;12;55;105
09.11.2008;Ein Frankfurt;Stuttgart;2;2;D;31;33;23;30;32;22;29;32;24;25;32;25;275;32;225;27;315;24;262;32;23;275;333;25;275;33;225
09.11.2008;Hertha;Hoffenheim;1;0;H;27;34;25;275;325;235;265;33;25;25;32;25;25;32;25;255;32;25;25;31;25;27;34;25;24;34;25
09.11.2008;Schalke 04;Bayern Munich;1;2;A;28;33;25;265;32;245;275;32;25;26;30;26;26;32;238;25;315;26;25;31;25;27;325;26;26;33;235
14.11.2008;Hannover;Bochum;1;1;D;191;33;40;18;325;425;19;34;425;18;32;40;18;32;40;185;33;39;191;34;40;18;34;475;185;35;40
15.11.2008;Cottbus;Karlsruhe;1;0;H;23;33;31;215;32;31;235;325;30;22;32;29;225;32;275;23;315;285;23;32;262;23;34;30;225;33;30
15.11.2008;Dortmund;Ein Frankfurt;4;0;H;165;375;55;155;35;59;17;36;50;165;35;45;167;34;433;17;355;43;16;34;48;167;35;55;16;38;50
15.11.2008;Hertha;Hamburg;2;1;H;25;33;275;245;32;265;26;33;265;24;31;27;238;32;26;255;315;255;24;31;26;263;325;27;235;33;28
15.11.2008;Hoffenheim;Wolfsburg;3;2;H;205;34;35;195;33;355;21;33;35;19;33;35;20;32;32;20;34;325;20;34;30;225;34;31;21;34;32
15.11.2008;Leverkusen;Schalke 04;2;1;H;225;325;32;215;32;31;225;325;32;22;32;29;21;32;30;225;315;295;21;32;30;21;325;36;21;34;325
15.11.2008;M'gladbach;Bayern Munich;2;2;D;65;40;15;615;37;15;65;375;155;50;37;155;60;375;144;55;39;15;60;34;15;70;40;15;70;40;145
15.11.2008;Stuttgart;Bielefeld;0;0;D;136;45;90;13;48;82;136;45;90;14;40;65;133;40;80;135;42;80;136;40;70;14;433;85;135;50;70
16.11.2008;Werder Bremen;FC Koln;3;1;H;14;42;85;145;41;60;15;40;65;145;39;60;14;375;70;145;40;625;144;375;60;15;42;65;145;375;65
21.11.2008;Karlsruhe;Dortmund;0;1;A;31;33;23;315;315;215;32;32;23;30;31;22;33;33;22;32;32;21;32;32;21;32;33;225;325;34;21
22.11.2008;Bayern Munich;Cottbus;4;1;H;117;70;150;115;68;120;117;65;130;117;60;130;114;60;120;115;60;150;115;60;150;111;85;230;113;70;170
22.11.2008;Bielefeld;Leverkusen;2;1;H;50;36;17;50;34;165;46;35;17;42;33;175;45;33;167;435;35;17;435;35;17;525;37;167;50;36;165
22.11.2008;Bochum;Hertha;2;3;A;262;33;262;25;32;25;26;31;26;25;30;27;25;325;24;265;315;245;265;315;245;263;325;27;25;33;27
22.11.2008;Ein Frankfurt;Hannover;4;0;H;225;34;31;235;315;28;225;31;31;22;32;29;21;32;30;215;32;31;215;32;31;22;32;34;22;34;30
22.11.2008;FC Koln;Hoffenheim;1;3;A;30;35;225;315;325;21;30;33;22;27;32;23;275;325;22;28;33;225;28;33;225;288;36;23;30;34;22
22.11.2008;Schalke 04;M'gladbach;3;1;H;136;475;90;135;44;76;14;40;80;145;37;65;136;40;70;14;41;70;14;41;70;144;433;70;135;435;90
22.11.2008;Wolfsburg;Stuttgart;4;1;H;20;34;375;19;32;385;195;33;37;19;33;35;191;32;35;19;34;355;19;34;355;191;35;40;19;35;36
23.11.2008;Hamburg;Werder Bremen;2;1;H;238;34;288;235;325;275;24;33;27;24;32;26;225;32;275;22;33;29;22;33;29;238;36;275;235;34;28
28.11.2008;Hertha;FC Koln;2;1;H;175;35;475;17;33;48;173;34;475;17;34;43;167;325;45;165;34;50;167;34;433;175;36;475;17;34;50
29.11.2008;Hannover;Karlsruhe;3;2;H;185;34;433;18;325;425;185;33;42;185;32;38;18;33;375;185;31;42;18;33;375;173;34;45;18;34;435
29.11.2008;Hoffenheim;Bielefeld;3;0;H;14;433;85;13;48;82;14;42;75;137;41;70;133;433;70;14;40;75;136;40;70;14;433;85;135;45;80
29.11.2008;Leverkusen;Bayern Munich;0;2;A;275;33;25;26;325;245;27;32;25;27;32;23;26;32;238;26;32;25;262;31;238;26;32;25;27;34;24
29.11.2008;M'gladbach;Cottbus;1;3;A;185;34;433;19;325;375;19;33;40;185;32;38;183;32;375;185;34;375;18;33;375;18;34;40;185;34;40
29.11.2008;Werder Bremen;Ein Frankfurt;5;0;H;14;45;80;135;445;75;14;42;75;14;40;65;136;40;70;135;43;80;14;375;70;136;45;70;14;45;75
30.11.2008;Bochum;Hamburg;1;1;D;33;325;22;32;325;21;31;325;22;29;32;22;30;32;21;31;32;215;28;32;22;34;32;22;325;33;21
30.11.2008;Dortmund;Wolfsburg;0;0;D;22;33;325;215;32;31;22;325;31;22;32;29;21;32;30;215;32;31;21;32;30;21;325;325;22;34;30
30.11.2008;Stuttgart;Schalke 04;2;0;H;24;33;288;245;32;265;25;32;27;23;32;27;238;325;25;24;31;275;23;32;262;22;325;30;24;33;28
05.12.2008;Bayern Munich;Hoffenheim;2;1;H;162;38;55;17;365;425;167;375;50;165;35;45;162;375;55;16;36;50;16;38;55;153;40;60;16;35;55
06.12.2008;Bielefeld;Dortmund;0;0;D;31;33;23;33;315;21;30;33;23;275;31;235;275;325;22;285;32;23;275;32;225;30;35;225;30;33;225
06.12.2008;Cottbus;Stuttgart;0;3;A;33;325;22;325;32;21;32;33;22;31;32;21;30;32;21;35;32;20;30;32;21;34;325;22;32;33;21
06.12.2008;Ein Frankfurt;Bochum;4;0;H;21;33;35;20;325;345;21;33;34;20;32;33;191;32;35;20;32;35;195;325;33;21;31;38;195;33;36
06.12.2008;Karlsruhe;Werder Bremen;1;0;H;50;36;17;49;345;165;475;36;17;40;34;175;433;34;167;48;35;165;433;34;167;475;36;173;50;34;165
06.12.2008;M'gladbach;Leverkusen;1;3;A;475;35;175;46;34;17;425;35;18;39;33;18;40;34;173;48;35;165;40;34;173;475;36;175;46;35;17
06.12.2008;Schalke 04;Hertha;1;0;H;183;34;433;19;325;38;19;33;41;19;32;36;18;33;375;185;34;375;173;34;40;191;325;433;18;33;45
07.12.2008;FC Koln;Hamburg;1;2;A;31;33;23;295;315;225;285;33;24;27;32;23;275;32;225;27;32;24;262;32;23;288;34;238;275;34;23
07.12.2008;Wolfsburg;Hannover;2;1;H;157;40;575;155;375;53;155;38;60;16;36;48;153;35;55;15;375;60;15;36;55;157;38;60;15;39;60
12.12.2008;Dortmund;M'gladbach;2;1;H;144;42;75;14;425;67;145;425;70;145;39;60;144;40;80;135;42;80;144;42;75;15;40;70;14;40;85
13.12.2008;Bochum;FC Koln;1;2;A;21;33;35;22;315;305;215;325;34;22;32;29;22;325;275;21;32;32;21;32;30;225;325;325;21;34;325
13.12.2008;Hamburg;Ein Frankfurt;1;0;H;144;42;75;14;42;68;145;40;80;145;39;60;14;375;70;14;40;75;14;375;70;136;475;85;14;435;75
13.12.2008;Hannover;Bielefeld;1;1;D;18;35;45;175;325;455;185;34;433;185;32;38;18;33;375;19;325;38;18;33;375;191;34;40;175;35;45
13.12.2008;Hertha;Karlsruhe;4;0;H;15;40;65;145;40;625;155;375;65;15;38;55;144;36;65;15;375;60;15;34;60;15;40;70;153;375;65
13.12.2008;Leverkusen;Cottbus;1;1;D;13;50;100;13;485;805;133;475;95;13;44;85;129;45;80;13;475;85;13;433;80;136;45;90;128;50;95
13.12.2008;Stuttgart;Bayern Munich;2;2;D;38;33;20;355;33;195;375;33;20;33;32;20;32;32;20;36;32;195;33;325;195;375;34;20;36;34;195
13.12.2008;Werder Bremen;Wolfsburg;2;1;H;205;35;34;21;325;32;21;35;33;20;32;33;191;325;34;21;32;32;20;32;32;205;36;34;20;35;34
14.12.2008;Hoffenheim;Schalke 04;1;1;D;21;34;31;195;33;355;22;325;33;20;32;33;21;32;30;20;32;35;21;32;30;21;34;35;22;33;31
30.01.2009;Hamburg;Bayern Munich;1;0;H;38;34;20;36;325;195;37;34;20;31;32;21;375;34;20;36;315;20;35;34;205;35;333;21;35;33;205
31.01.2009;Dortmund;Leverkusen;1;1;D;26;325;275;255;32;255;26;32;27;24;32;26;25;33;275;255;31;26;238;31;262;27;34;25;24;33;26
31.01.2009;FC Koln;Wolfsburg;1;1;D;35;33;21;325;315;21;35;33;21;29;32;22;36;325;21;36;315;20;29;32;215;32;34;22;31;33;21
31.01.2009;Hannover;Schalke 04;1;0;H;30;325;237;285;32;23;30;325;235;27;32;23;288;33;24;295;31;23;262;32;23;27;34;25;265;33;235
31.01.2009;Hertha;Ein Frankfurt;2;1;H;172;35;50;17;33;48;175;34;50;175;33;42;167;35;55;175;33;45;167;34;433;162;36;60;17;34;45
31.01.2009;Hoffenheim;Cottbus;2;0;H;144;45;70;14;45;615;144;433;70;14;40;65;14;433;80;135;43;80;14;375;70;14;45;80;14;435;65
31.01.2009;Stuttgart;M'gladbach;2;0;H;14;45;80;14;45;615;144;433;70;14;40;65;14;433;80;14;40;75;14;375;70;14;433;85;14;435;65
01.02.2009;Bochum;Karlsruhe;2;0;H;20;33;38;20;32;35;20;335;375;19;33;35;20;33;375;19;325;38;195;325;33;21;333;35;19;33;36
01.02.2009;Werder Bremen;Bielefeld;1;2;A;136;475;90;135;46;71;14;433;85;14;40;65;136;45;90;135;43;80;13;433;80;14;45;80;135;435;70
06.02.2009;Bielefeld;Hertha;1;1;D;262;325;265;265;32;245;26;325;26;25;32;25;26;32;238;25;32;26;26;31;24;26;32;275;25;33;25
07.02.2009;Ein Frankfurt;FC Koln;2;2;D;215;33;33;205;325;33;21;325;35;21;32;31;20;32;32;20;325;34;21;32;30;22;34;32;21;34;30
07.02.2009;Karlsruhe;Hamburg;3;2;H;40;34;19;40;325;185;40;325;195;33;32;20;375;33;18;375;325;19;34;325;191;433;34;186;36;33;19
07.02.2009;Leverkusen;Stuttgart;2;4;A;18;35;45;175;335;435;18;34;45;18;32;40;18;33;375;173;33;45;18;325;38;183;35;433;175;35;40
07.02.2009;M'gladbach;Hoffenheim;1;1;D;34;34;21;355;33;195;34;33;21;31;32;21;325;34;191;32;33;205;32;32;20;36;35;20;30;34;21
07.02.2009;Schalke 04;Werder Bremen;1;0;H;20;34;36;20;32;35;205;33;36;20;32;33;20;32;32;195;34;34;195;325;33;205;325;375;19;33;36
07.02.2009;Wolfsburg;Bochum;2;0;H;144;40;80;14;415;70;145;40;75;145;39;60;14;375;70;14;40;75;14;375;70;14;433;85;145;38;65
08.02.2009;Bayern Munich;Dortmund;3;1;H;144;40;80;137;41;81;145;40;75;14;40;65;14;375;70;136;42;75;14;375;70;144;41;80;14;40;75
08.02.2009;Cottbus;Hannover;3;1;H;25;33;275;255;32;255;263;325;263;25;32;25;238;32;26;255;32;255;25;31;25;25;325;28;25;33;25
13.02.2009;Hoffenheim;Leverkusen;1;4;A;237;34;287;22;33;295;24;34;275;23;32;30;22;32;28;235;31;285;238;34;288;215;35;32;225;34;29
14.02.2009;Bochum;Schalke 04;2;1;H;35;33;21;35;32;20;34;325;21;36;33;20;32;32;20;325;32;21;31;32;205;35;31;22;30;33;21
14.02.2009;Ein Frankfurt;Wolfsburg;0;2;A;30;34;23;30;31;225;295;325;23;28;33;24;275;32;225;285;31;235;262;32;23;30;32;24;28;33;225
14.02.2009;FC Koln;Karlsruhe;0;0;D;183;34;433;185;33;39;185;33;425;185;34;40;18;33;375;18;33;42;18;33;375;18;35;45;18;34;40
14.02.2009;Hannover;Stuttgart;3;3;D;275;34;25;27;32;24;275;325;245;26;32;26;25;325;24;26;32;25;26;31;24;263;34;26;265;33;235
