,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomeElo,AwayElo,HomeAttack,HomeDefend,AwayAttack,AwayDefend,HomeAttackOld,HomeDefendOld,AwayAttackOld,AwayDefendOld,HomeEloOld,AwayEloOld
76,28.10.2006,Hamburg,Hannover,0.0,0.0,D,0.0,0.0,D,19.0,12.0,11.0,4.0,25.0,14.0,7.0,4.0,1.0,0.0,0.0,0.0,-8,-17,0.6651383421598016,-0.7586623300497131,0.5973918692773439,-1.0227158550294326,1.418095954751493,-1.4353716194502795,1.1075594568536928,-1.7693730364790525,-8.298332765677584,-17.70461164610342
77,28.10.2006,M'gladbach,Leverkusen,0.0,2.0,A,0.0,1.0,A,14.0,12.0,8.0,8.0,12.0,19.0,10.0,7.0,0.0,1.0,0.0,0.0,41,40,0.6163054667422365,-1.9479708272153289,1.4024363183837423,-1.2452185170377557,1.4092108909093497,-1.723451778515937,1.0334922748570534,-2.1156107206088564,51.93685917079698,29.75581210738493
78,28.10.2006,Nurnberg,Dortmund,1.0,1.0,D,0.0,0.0,D,14.0,10.0,9.0,5.0,18.0,23.0,4.0,7.0,1.0,1.0,0.0,0.0,9,8,1.1789610680175429,-1.093450051126382,1.15365156888517,-1.245024258976997,1.3719039144214094,-1.202426585890521,1.2645325204415485,-1.427831027966704,9.958347924794076,8.687745534408677
79,29.10.2006,Bielefeld,Aachen,5.0,1.0,H,2.0,0.0,H,19.0,9.0,13.0,3.0,7.0,17.0,4.0,3.0,0.0,3.0,0.0,0.0,54,-16,3.162703301189026,-0.6853827634671461,1.5596045285848987,-3.098738503049063,1.378429734925703,-0.6631011812332872,1.8324437984292672,-1.5905222651163058,28.689885177019146,9.020407113138889
80,29.10.2006,Stuttgart,Schalke 04,3.0,0.0,H,1.0,0.0,H,18.0,16.0,10.0,9.0,24.0,11.0,6.0,7.0,2.0,5.0,0.0,0.0,35,16,2.551537266343219,-0.39523649254938853,1.0494301500874224,-1.9067721739279013,1.914688212459808,-0.9840054958089723,1.7581355386497535,-1.161142931553286,9.762383486786522,42.77204158249653
81,03.11.2006,Hannover,Bochum,0.0,2.0,A,0.0,1.0,A,8.0,8.0,4.0,5.0,15.0,18.0,6.0,2.0,2.0,2.0,0.0,0.0,-27,-16,0.12052147279292386,-1.6067530716800427,0.9613775546067584,-1.2491770434279648,0.5973918692773439,-1.0227158550294326,0.25955470170682204,-2.0227875640433286,-17.70461164610342,-27.120687738828057
82,04.11.2006,Aachen,Stuttgart,2.0,4.0,A,1.0,2.0,A,15.0,16.0,7.0,9.0,22.0,25.0,3.0,6.0,1.0,3.0,0.0,0.0,0,45,1.9253482687968881,-3.617769406112762,3.1424896157004167,-1.0063542742437568,1.5596045285848987,-3.098738503049063,2.551537266343219,-0.39523649254938853,9.020407113138889,35.925675379722826
83,04.11.2006,Dortmund,Bielefeld,1.0,1.0,D,0.0,0.0,D,16.0,7.0,11.0,5.0,16.0,20.0,10.0,3.0,1.0,2.0,0.0,1.0,9,53,1.135359385119838,-0.8828022492119949,2.366339282091642,-0.7864443040269866,1.15365156888517,-1.245024258976997,3.162703301189026,-0.6853827634671461,8.687745534408677,54.52713980108952
84,04.11.2006,Hertha,Nurnberg,2.0,1.0,H,1.0,0.0,H,6.0,16.0,6.0,10.0,16.0,17.0,7.0,6.0,1.0,0.0,0.0,0.0,61,1,1.5822017576953058,-1.5114886917694563,1.0479145810397823,-1.4856310622420756,1.1502128225377657,-1.8541741204346387,1.1789610680175429,-1.093450051126382,52.38464046019068,9.921777211289406
85,04.11.2006,Leverkusen,Mainz,1.0,1.0,D,1.0,1.0,D,20.0,4.0,10.0,3.0,19.0,24.0,10.0,2.0,3.0,3.0,0.0,1.0,28,-6,0.9417372999242284,-1.1852882957957112,0.816705349789967,-2.5562098328375242,1.4024363183837423,-1.2452185170377557,0.7437862188230895,-3.4782831925248843,29.75581210738493,-7.794378584960931
86,04.11.2006,Werder Bremen,Cottbus,1.0,1.0,D,0.0,0.0,D,14.0,10.0,9.0,6.0,20.0,28.0,9.0,7.0,2.0,5.0,0.0,0.0,44,28,3.478506482863385,-0.7282240824281501,1.596524777623652,-0.593671816239801,4.934725613092688,-0.7451754240217348,1.9000844606834733,-0.8455762025563587,45.08746257556144,28.110971527410072
87,04.11.2006,Wolfsburg,Hamburg,1.0,0.0,H,1.0,0.0,H,11.0,18.0,5.0,12.0,20.0,20.0,5.0,6.0,2.0,1.0,0.0,0.0,10,-18,0.8595528521335521,-0.40183215661829247,0.36548244427258947,-0.8667198497643767,0.727017029423626,-0.7759591190212283,0.6651383421598016,-0.7586623300497131,0.7751620459249344,-8.569001107312191
88,05.11.2006,Ein Frankfurt,M'gladbach,1.0,0.0,H,0.0,0.0,D,19.0,5.0,12.0,2.0,21.0,27.0,7.0,4.0,2.0,1.0,0.0,1.0,28,30,0.8782232543647333,-1.0315234433130511,0.25625048629976643,-1.6077038602139888,0.994751372426639,-1.773698602649329,0.6163054667422365,-1.9479708272153289,18.259104106373503,41.299303270267984
89,05.11.2006,Schalke 04,Bayern Munich,2.0,2.0,D,2.0,1.0,H,21.0,10.0,12.0,5.0,18.0,21.0,4.0,3.0,1.0,3.0,0.0,0.0,43,61,1.538302170359425,-1.943644769073795,1.9974836020214917,-1.3956705959311422,1.0494301500874224,-1.9067721739279013,1.9847027170491458,-0.9407333875617123,42.77204158249653,61.81946568197787
90,07.11.2006,Dortmund,Aachen,0.0,0.0,D,0.0,0.0,D,24.0,5.0,12.0,2.0,21.0,22.0,16.0,3.0,2.0,1.0,0.0,0.0,9,0,0.25737843993580345,-0.31108287215788577,1.1644573089783194,-2.2289335738285008,1.135359385119838,-0.8828022492119949,1.9253482687968881,-3.617769406112762,9.999506808960657,-0.2067413010424577
91,07.11.2006,Mainz,Wolfsburg,1.0,2.0,A,1.0,1.0,D,9.0,5.0,8.0,4.0,20.0,19.0,8.0,1.0,2.0,1.0,0.0,0.0,-17,19,0.9602118240414428,-2.4901870390067584,1.2259471527076253,-0.6311186198812524,0.816705349789967,-2.5562098328375242,0.8595528521335521,-0.40183215661829247,-7.794378584960931,10.506280237468227
92,07.11.2006,Nurnberg,Werder Bremen,1.0,2.0,A,0.0,1.0,A,9.0,10.0,4.0,6.0,22.0,16.0,7.0,3.0,2.0,3.0,0.0,0.0,0,53,1.0639186028463452,-1.493706103543374,2.987353288846694,-0.8221502261618007,1.0479145810397823,-1.4856310622420756,3.478506482863385,-0.7282240824281501,9.921777211289406,44.599228380013756
93,07.11.2006,Stuttgart,Hamburg,2.0,0.0,H,0.0,0.0,D,13.0,18.0,7.0,8.0,26.0,15.0,6.0,4.0,1.0,2.0,0.0,0.0,50,-23,2.855716028592213,-0.5832861158682743,0.15551576318683413,-1.184735402528709,3.1424896157004167,-1.0063542742437568,0.36548244427258947,-0.8667198497643767,35.925675379722826,-8.569001107312191
94,08.11.2006,Bayern Munich,Hannover,0.0,1.0,A,0.0,1.0,A,15.0,6.0,6.0,2.0,24.0,12.0,12.0,4.0,2.0,0.0,0.0,0.0,49,-15,1.047583117303427,-1.3572289383578484,0.4056723032008464,-0.8732727801370983,1.9974836020214917,-1.3956705959311422,0.12052147279292386,-1.6067530716800427,61.81946568197787,-27.975561767373215
95,08.11.2006,Bielefeld,Hertha,2.0,2.0,D,1.0,1.0,D,16.0,8.0,8.0,5.0,20.0,20.0,3.0,6.0,1.0,4.0,0.0,0.0,54,60,2.290025964836094,-1.2937524703049534,1.827157039771447,-1.6584271867513984,2.366339282091642,-0.7864443040269866,1.5822017576953058,-1.5114886917694563,54.52713980108952,61.16851019409067
96,08.11.2006,Bochum,Leverkusen,1.0,3.0,A,0.0,2.0,A,16.0,13.0,8.0,5.0,15.0,18.0,10.0,3.0,1.0,1.0,0.0,1.0,-35,37,0.9526999346547601,-2.1630184896519493,1.818208501246149,-1.1217176930404744,0.9613775546067584,-1.2491770434279648,0.9417372999242284,-1.1852882957957112,-27.120687738828057,28.679219331759775
97,08.11.2006,Cottbus,Ein Frankfurt,0.0,1.0,A,0.0,1.0,A,16.0,20.0,7.0,9.0,18.0,26.0,7.0,6.0,2.0,0.0,0.0,0.0,18,38,0.8688875556006511,-0.761266978354284,0.9537311616836728,-0.5360912076205755,1.596524777623652,-0.593671816239801,0.8782232543647333,-1.0315234433130511,28.110971527410072,28.921283944479494
98,08.11.2006,M'gladbach,Schalke 04,0.0,2.0,A,0.0,2.0,A,16.0,17.0,4.0,6.0,24.0,25.0,3.0,4.0,2.0,2.0,0.0,0.0,31,53,-0.08279904219687034,-1.8125271413388149,1.7348729638072888,-1.2251278609457308,0.25625048629976643,-1.6077038602139888,1.538302170359425,-1.943644769073795,41.299303270267984,43.31972193380313
99,10.11.2006,Werder Bremen,Dortmund,1.0,3.0,A,1.0,1.0,D,16.0,13.0,13.0,6.0,19.0,32.0,11.0,2.0,3.0,4.0,0.0,0.0,33,20,2.328210446509448,-1.98167158635915,1.4131525766649833,-0.4034004892849976,2.987353288846694,-0.8221502261618007,0.25737843993580345,-0.31108287215788577,44.599228380013756,9.705831844899615
100,11.11.2006,Ein Frankfurt,Bielefeld,0.0,3.0,A,0.0,1.0,A,14.0,9.0,9.0,6.0,12.0,10.0,5.0,1.0,3.0,3.0,0.0,0.0,19,63,0.4343629172641763,-1.548803759158348,2.7376657581277652,-0.7542999292825738,0.9537311616836728,-0.5360912076205755,2.290025964836094,-1.2937524703049534,28.921283944479494,54.71827052782684
101,11.11.2006,Hamburg,M'gladbach,1.0,1.0,D,0.0,0.0,D,20.0,8.0,12.0,6.0,18.0,31.0,3.0,1.0,1.0,2.0,0.0,0.0,-7,30,0.37063145932441943,-1.2508095068550518,0.29189941027007454,-1.5865005309212068,0.15551576318683413,-1.184735402528709,-0.08279904219687034,-1.8125271413388149,-8.569001107312191,31.357454938469168
102,11.11.2006,Hertha,Bochum,3.0,3.0,D,1.0,2.0,A,16.0,14.0,10.0,9.0,24.0,28.0,5.0,6.0,3.0,3.0,0.0,1.0,58,-32,2.3715958386506606,-2.417429499887779,1.7932587716732526,-2.5554370762011356,1.827157039771447,-1.6584271867513984,0.9526999346547601,-2.1630184896519493,61.16851019409067,-35.52830512035431
103,11.11.2006,Leverkusen,Bayern Munich,2.0,3.0,A,0.0,1.0,A,14.0,17.0,9.0,9.0,16.0,11.0,7.0,6.0,1.0,1.0,0.0,0.0,19,58,1.966726695984112,-2.070125668487368,1.8959737397537209,-1.6024272494756413,1.818208501246149,-1.1217176930404744,1.047583117303427,-1.3572289383578484,28.679219331759775,49.29100564167845
104,11.11.2006,Schalke 04,Mainz,4.0,0.0,H,3.0,0.0,H,12.0,10.0,7.0,4.0,16.0,11.0,1.0,10.0,0.0,0.0,0.0,0.0,65,-39,2.7730222225037107,-0.6456784350859014,0.5194225856401641,-3.20973912156626,1.7348729638072888,-1.2251278609457308,0.9602118240414428,-2.4901870390067584,43.31972193380313,-17.268129884984294
105,11.11.2006,Wolfsburg,Cottbus,0.0,0.0,D,0.0,0.0,D,14.0,14.0,5.0,9.0,20.0,21.0,10.0,7.0,1.0,2.0,0.0,0.0,10,17,0.6710585981479803,-0.28583819297570134,0.5073249481284443,-0.39190953670292994,1.2259471527076253,-0.6311186198812524,0.8688875556006511,-0.761266978354284,10.506280237468227,18.134294151275185
106,12.11.2006,Aachen,Nurnberg,1.0,1.0,D,0.0,1.0,A,11.0,30.0,6.0,14.0,14.0,20.0,7.0,7.0,1.0,2.0,1.0,0.0,0,0,1.0410725551685278,-1.76009365828702,0.9449374194930883,-1.3034322453185427,1.1644573089783194,-2.2289335738285008,1.0639186028463452,-1.493706103543374,-0.2067413010424577,0.916573299489098
107,12.11.2006,Hannover,Stuttgart,1.0,2.0,A,1.0,0.0,H,11.0,16.0,6.0,13.0,13.0,25.0,3.0,3.0,0.0,1.0,0.0,1.0,-35,58,0.6806344250169947,-1.1888309840116598,2.6362186448686757,-0.7794745192905471,0.4056723032008464,-0.8732727801370983,2.855716028592213,-0.5832861158682743,-27.975561767373215,50.996958174703806
108,17.11.2006,Bochum,Ein Frankfurt,4.0,3.0,H,3.0,2.0,H,20.0,11.0,15.0,9.0,17.0,13.0,11.0,2.0,0.0,0.0,0.0,1.0,-23,8,2.9271862624009897,-3.0428528079676878,1.3911202222941492,-2.602104066673844,1.7932587716732526,-2.5554370762011356,0.4343629172641763,-1.548803759158348,-35.52830512035431,19.662419439892055
109,18.11.2006,Aachen,Werder Bremen,2.0,2.0,D,1.0,0.0,H,12.0,19.0,4.0,12.0,17.0,22.0,4.0,9.0,0.0,3.0,0.0,0.0,0,32,1.4029613986854361,-1.8090322306157065,2.2290025002414415,-2.0631745666387893,1.0410725551685278,-1.76009365828702,2.328210446509448,-1.98167158635915,-0.1744098205253939,33.59827877468015
110,18.11.2006,Bayern Munich,Stuttgart,2.0,1.0,H,2.0,1.0,H,17.0,13.0,9.0,7.0,21.0,29.0,2.0,2.0,1.0,2.0,0.0,0.0,59,40,2.087549272434757,-1.1719897003136914,2.001137940503711,-1.2262279155022473,1.8959737397537209,-1.6024272494756413,2.6362186448686757,-0.7794745192905471,49.29100564167845,50.996958174703806
111,18.11.2006,Cottbus,Schalke 04,2.0,4.0,A,2.0,2.0,D,18.0,12.0,8.0,10.0,16.0,20.0,4.0,5.0,1.0,0.0,0.0,0.0,9,74,1.23636828819454,-1.8983156826263672,3.4958494287365234,-1.249002985904371,0.5073249481284443,-0.39190953670292994,2.7730222225037107,-0.6456784350859014,18.134294151275185,65.52789459887154
112,18.11.2006,Dortmund,Hertha,1.0,2.0,A,1.0,2.0,A,21.0,11.0,13.0,6.0,20.0,16.0,10.0,1.0,0.0,1.0,0.0,0.0,1,67,1.0810416729296422,-0.955675825971791,2.362787920910189,-1.8757632283136567,1.4131525766649833,-0.4034004892849976,2.3715958386506606,-2.417429499887779,9.705831844899615,58.45505413329748
113,18.11.2006,Mainz,Hamburg,0.0,0.0,D,0.0,0.0,D,12.0,14.0,7.0,9.0,22.0,17.0,6.0,6.0,2.0,3.0,0.0,0.0,-16,-7,0.1682879276682211,-1.95975801856336,-0.013325090242657878,-0.7607199508258797,0.5194225856401641,-3.20973912156626,0.37063145932441943,-1.2508095068550518,-17.268129884984294,-7.424857436773882
114,18.11.2006,Nurnberg,Leverkusen,3.0,2.0,H,1.0,1.0,D,16.0,13.0,7.0,5.0,19.0,20.0,7.0,10.0,3.0,3.0,0.0,0.0,11,8,1.8318201786222592,-1.5688043163260752,2.0331036454493105,-2.564851020476823,0.9449374194930883,-1.3034322453185427,1.966726695984112,-2.070125668487368,0.916573299489098,19.271779219308094
115,19.11.2006,Bielefeld,Wolfsburg,0.0,0.0,D,0.0,0.0,D,18.0,7.0,11.0,3.0,11.0,17.0,5.0,9.0,0.0,2.0,0.0,0.0,53,11,1.6753113247078906,-0.3875551310331111,0.37096723246334884,0.030765044978672995,2.7376657581277652,-0.7542999292825738,0.6710585981479803,-0.28583819297570134,54.71827052782684,10.725796856468133
116,19.11.2006,M'gladbach,Hannover,0.0,1.0,A,0.0,0.0,D,14.0,8.0,5.0,7.0,14.0,25.0,5.0,7.0,0.0,5.0,0.0,0.0,19,-23,0.03383325841733914,-1.40648352869863,0.749586074548293,-0.73879020770512,0.29189941027007454,-1.5865005309212068,0.6806344250169947,-1.1888309840116598,31.357454938469168,-35.74090318097039
117,24.11.2006,Schalke 04,Bochum,2.0,1.0,H,2.0,0.0,H,22.0,12.0,15.0,6.0,14.0,12.0,4.0,7.0,2.0,1.0,0.0,1.0,73,-31,2.804549291964366,-0.9147285833901082,2.215150341076855,-2.551214343484259,3.4958494287365234,-1.249002985904371,2.9271862624009897,-3.0428528079676878,65.52789459887154,-23.953016340618504
118,25.11.2006,Ein Frankfurt,Dortmund,1.0,1.0,D,1.0,0.0,H,19.0,12.0,6.0,8.0,17.0,16.0,8.0,5.0,1.0,2.0,0.0,0.0,19,1,1.2499906606873694,-1.9911848325549473,0.926752941511658,-0.9410485586464482,1.3911202222941492,-2.602104066673844,1.0810416729296422,-0.955675825971791,19.662419439892055,1.0998113250400028
119,25.11.2006,Hamburg,Bayern Munich,1.0,2.0,A,1.0,0.0,H,8.0,16.0,4.0,8.0,19.0,19.0,3.0,2.0,3.0,4.0,0.0,0.0,-15,67,0.3451731060591274,-1.21450631021183,2.1529050064952444,-1.1893469244386663,-0.013325090242657878,-0.7607199508258797,2.087549272434757,-1.1719897003136914,-7.424857436773882,59.34010650798137
120,25.11.2006,Hannover,Mainz,1.0,0.0,H,0.0,0.0,D,21.0,8.0,12.0,3.0,17.0,17.0,5.0,6.0,1.0,1.0,0.0,0.0,-25,-27,0.7235215442722631,-0.4407078888571724,0.050091468685491636,-1.6344085685680672,0.749586074548293,-0.73879020770512,0.1682879276682211,-1.95975801856336,-35.74090318097039,-16.984893506487285
121,25.11.2006,Hertha,Aachen,2.0,1.0,H,1.0,1.0,D,15.0,13.0,9.0,8.0,16.0,17.0,7.0,5.0,3.0,1.0,0.0,0.0,66,-7,2.250613421741905,-1.496981842860356,1.1897281438208531,-1.8493184664170785,2.362787920910189,-1.8757632283136567,1.4029613986854361,-1.8090322306157065,58.45505413329748,0.794596193041939
122,25.11.2006,Werder Bremen,Bielefeld,3.0,0.0,H,2.0,0.0,H,24.0,3.0,14.0,2.0,11.0,10.0,8.0,3.0,1.0,2.0,0.0,0.0,58,28,2.844682171271762,-1.0800701885607569,0.912060804372337,-1.386636685486724,2.2290025002414415,-2.0631745666387893,1.6753113247078906,-0.3875551310331111,33.59827877468015,53.45878915401458
123,25.11.2006,Wolfsburg,Nurnberg,1.0,1.0,D,0.0,1.0,A,10.0,9.0,6.0,5.0,16.0,20.0,7.0,1.0,3.0,2.0,0.0,0.0,10,11,0.5357539807488336,-0.25179432456054696,1.6134133210688437,-1.4135334501101928,0.37096723246334884,0.030765044978672995,1.8318201786222592,-1.5688043163260752,10.725796856468133,11.444387630285263
124,26.11.2006,Leverkusen,Cottbus,3.0,1.0,H,1.0,0.0,H,22.0,9.0,16.0,8.0,22.0,20.0,9.0,2.0,2.0,2.0,0.0,0.0,36,-7,2.5334003180775233,-1.9484858517736967,1.0291694486498755,-2.369772261881789,2.0331036454493105,-2.564851020476823,1.23636828819454,-1.8983156826263672,19.271779219308094,9.489993260075373
125,26.11.2006,Stuttgart,M'gladbach,1.0,0.0,H,1.0,0.0,H,17.0,11.0,10.0,4.0,16.0,20.0,4.0,5.0,1.0,3.0,0.0,0.0,60,10,1.5749007717274905,-0.7621632898867372,-0.0741246247250052,-1.1821896089707074,2.001137940503711,-1.2262279155022473,0.03383325841733914,-1.40648352869863,50.996958174703806,19.449866040130548
126,01.12.2006,Mainz,Stuttgart,0.0,0.0,D,0.0,0.0,D,10.0,16.0,5.0,9.0,19.0,24.0,8.0,6.0,1.0,4.0,0.0,0.0,-14,57,-0.06396324330740988,-0.8246427588891057,0.8812326374685433,-0.484347461592637,0.050091468685491636,-1.6344085685680672,1.5749007717274905,-0.7621632898867372,-16.984893506487285,60.09144703549906
127,02.12.2006,Bayern Munich,M'gladbach,1.0,1.0,D,1.0,1.0,D,20.0,7.0,11.0,4.0,10.0,14.0,12.0,5.0,1.0,1.0,0.0,0.0,58,20,1.6977919279381894,-1.252607405864792,0.29709618381377273,-1.0266445146144183,2.1529050064952444,-1.1893469244386663,-0.0741246247250052,-1.1821896089707074,59.34010650798137,19.449866040130548
128,02.12.2006,Bielefeld,Leverkusen,0.0,0.0,D,0.0,0.0,D,15.0,5.0,8.0,1.0,13.0,30.0,3.0,2.0,1.0,5.0,0.0,0.0,52,36,0.32647727126099857,-0.5499728886695121,1.5146285877147632,-1.1769939984509357,0.912060804372337,-1.386636685486724,2.5334003180775233,-1.9484858517736967,53.45878915401458,36.34667355167158
129,02.12.2006,Bochum,Hamburg,2.0,1.0,H,1.0,1.0,D,10.0,13.0,9.0,7.0,24.0,31.0,2.0,3.0,3.0,4.0,0.0,1.0,-13,-25,2.2326556743965558,-2.051362326420271,0.45931290048442075,-1.4799844845828243,2.215150341076855,-2.551214343484259,0.3451731060591274,-1.21450631021183,-23.953016340618504,-15.526516901061088
130,02.12.2006,Cottbus,Hannover,0.0,1.0,A,0.0,1.0,A,4.0,9.0,2.0,5.0,14.0,17.0,3.0,4.0,1.0,1.0,1.0,0.0,-1,-14,0.5881424192990257,-1.8906674706420852,0.7158675313399038,-0.20192462812335454,1.0291694486498755,-2.369772261881789,0.7235215442722631,-0.4407078888571724,9.489993260075373,-25.201585634385673
131,02.12.2006,Dortmund,Wolfsburg,1.0,0.0,H,0.0,0.0,D,12.0,6.0,6.0,2.0,15.0,15.0,4.0,2.0,2.0,1.0,0.0,0.0,11,0,1.0477462978747178,-0.5211861015604259,0.2696979752729678,-0.5264031656160021,0.926752941511658,-0.9410485586464482,0.5357539807488336,-0.25179432456054696,1.0998113250400028,10.746479532023347
132,02.12.2006,Werder Bremen,Hertha,3.0,1.0,H,3.0,1.0,H,22.0,15.0,13.0,9.0,14.0,24.0,3.0,6.0,0.0,2.0,0.0,0.0,76,48,3.0908036266873067,-0.893717190132735,1.7949187398220987,-2.049263198451809,2.844682171271762,-1.0800701885607569,2.250613421741905,-1.496981842860356,58.69462088148203,66.81052340540741
133,03.12.2006,Aachen,Ein Frankfurt,2.0,3.0,A,1.0,2.0,A,20.0,11.0,11.0,7.0,18.0,16.0,8.0,5.0,2.0,0.0,0.0,0.0,-8,28,1.4946819858186648,-2.499575208924753,1.9687972618140117,-2.0576552721195087,1.1897281438208531,-1.8493184664170785,1.2499906606873694,-1.9911848325549473,0.794596193041939,19.128652412679166
134,03.12.2006,Nurnberg,Schalke 04,0.0,0.0,D,0.0,0.0,D,14.0,9.0,8.0,8.0,18.0,21.0,5.0,2.0,1.0,3.0,0.0,0.0,13,71,0.8940422527442639,-0.5328897448233247,1.6862320893748133,-0.4599500830257846,1.6134133210688437,-1.4135334501101928,2.804549291964366,-0.9147285833901082,11.444387630285263,73.0078994901607
135,08.12.2006,Leverkusen,Hertha,2.0,1.0,H,1.0,1.0,D,21.0,10.0,12.0,5.0,24.0,22.0,5.0,3.0,3.0,2.0,0.0,1.0,47,55,1.690484967515251,-1.0112564065540726,1.4954171615695526,-2.0694788780929745,1.5146285877147632,-1.1769939984509357,1.7949187398220987,-2.049263198451809,36.34667355167158,66.81052340540741
136,09.12.2006,Bayern Munich,Cottbus,2.0,1.0,H,1.0,0.0,H,10.0,13.0,8.0,8.0,14.0,23.0,1.0,3.0,1.0,2.0,0.0,0.0,66,-9,1.8247865211311078,-1.2093618262531167,0.7164187837802515,-1.9535688540099148,1.6977919279381894,-1.252607405864792,0.5881424192990257,-1.8906674706420852,58.19699157255813,-1.5052054310537475
137,09.12.2006,Ein Frankfurt,Werder Bremen,2.0,6.0,A,1.0,3.0,A,17.0,12.0,10.0,9.0,20.0,23.0,15.0,5.0,2.0,2.0,0.0,0.0,10,85,2.1187836398671656,-3.8996840917387794,4.44429175521222,-1.2937252888495636,1.9687972618140117,-2.0576552721195087,3.0908036266873067,-0.893717190132735,19.128652412679166,76.83592901339883
138,09.12.2006,Hamburg,Nurnberg,0.0,0.0,D,0.0,0.0,D,10.0,11.0,6.0,2.0,17.0,23.0,8.0,4.0,1.0,2.0,0.0,0.0,-14,12,0.22045934469984738,-0.8132350212712323,0.45712203030626086,-0.30549867242709705,0.45931290048442075,-1.4799844845828243,0.8940422527442639,-0.5328897448233247,-15.526516901061088,13.198012959339264
139,09.12.2006,Hannover,Bielefeld,1.0,1.0,D,0.0,0.0,D,18.0,8.0,7.0,3.0,17.0,13.0,9.0,5.0,1.0,1.0,0.0,0.0,-22,50,0.8786705960037509,-0.5853932336694718,0.6308741403294401,-0.7338992309179762,0.7158675313399038,-0.20192462812335454,0.32647727126099857,-0.5499728886695121,-25.201585634385673,52.96666074951047
140,09.12.2006,M'gladbach,Mainz,1.0,1.0,D,1.0,0.0,H,9.0,14.0,7.0,6.0,22.0,18.0,6.0,4.0,1.0,2.0,0.0,0.0,18,-13,0.5826047700224698,-1.1496482270474377,0.31631694455193915,-0.9425761280528823,0.29709618381377273,-1.0266445146144183,-0.06396324330740988,-0.8246427588891057,19.449866040130548,-14.802148766220576
141,09.12.2006,Stuttgart,Bochum,1.0,0.0,H,0.0,0.0,D,18.0,13.0,7.0,8.0,15.0,16.0,9.0,5.0,0.0,2.0,0.0,0.0,67,-21,0.7943501076153057,-0.023635204195828652,1.3924553959733688,-1.682807690560756,0.8812326374685433,-0.484347461592637,2.2326556743965558,-2.051362326420271,60.09144703549906,-13.710529734623478
142,10.12.2006,Schalke 04,Dortmund,3.0,1.0,H,2.0,0.0,H,20.0,17.0,17.0,10.0,16.0,18.0,11.0,8.0,1.0,3.0,0.0,0.0,87,-2,2.4887467931642053,-0.6565005146567757,1.0727788718396016,-1.5146479643297406,1.6862320893748133,-0.4599500830257846,1.0477462978747178,-0.5211861015604259,73.0078994901607,11.377393428168089
143,10.12.2006,Wolfsburg,Aachen,1.0,2.0,A,0.0,0.0,D,11.0,13.0,6.0,7.0,24.0,25.0,4.0,5.0,1.0,4.0,1.0,0.0,0,1,0.35611433343001075,-1.1421667302826681,1.791405399851332,-2.0177202138992194,0.2696979752729678,-0.5264031656160021,1.4946819858186648,-2.499575208924753,10.746479532023347,-8.678196519547187
144,15.12.2006,Bochum,M'gladbach,2.0,0.0,H,1.0,0.0,H,22.0,10.0,11.0,7.0,14.0,25.0,3.0,6.0,0.0,1.0,0.0,0.0,5,-1,1.7265785941024259,-0.9789292103476638,0.24176182997058565,-1.5027078176418454,1.3924553959733688,-1.682807690560756,0.5826047700224698,-1.1496482270474377,-13.710529734623478,18.46719528641984
145,16.12.2006,Aachen,Hamburg,3.0,3.0,D,0.0,1.0,A,16.0,27.0,12.0,14.0,21.0,18.0,8.0,10.0,3.0,2.0,0.0,0.0,-8,-14,2.5179739972481783,-2.733517715599531,1.2960973759874632,-1.6935251386384977,1.791405399851332,-2.0177202138992194,0.22045934469984738,-0.8132350212712323,-8.678196519547187,-14.701637049310621
146,16.12.2006,Bielefeld,Schalke 04,0.0,1.0,A,0.0,0.0,D,9.0,9.0,5.0,4.0,16.0,16.0,7.0,2.0,1.0,1.0,0.0,0.0,43,96,0.3122337733738031,-0.6475936701782095,1.9745175369553523,-0.3712835999887594,0.6308741403294401,-0.7338992309179762,2.4887467931642053,-0.6565005146567757,52.96666074951047,87.12872413322063
147,16.12.2006,Cottbus,Stuttgart,0.0,0.0,D,0.0,0.0,D,8.0,12.0,2.0,9.0,30.0,32.0,3.0,9.0,1.0,4.0,0.0,0.0,0,66,0.44480733933817856,-1.1216867703042834,0.3562579709715306,0.040828914794879406,0.7164187837802515,-1.9535688540099148,0.7943501076153057,-0.023635204195828652,-1.5052054310537475,67.9986382790817
148,16.12.2006,Hertha,Ein Frankfurt,1.0,0.0,H,0.0,0.0,D,16.0,15.0,14.0,5.0,23.0,16.0,4.0,3.0,3.0,0.0,0.0,0.0,75,2,0.947175214513623,-1.0285763438247133,1.1956677319388893,-2.818905655522534,1.4954171615695526,-2.0694788780929745,2.1187836398671656,-3.8996840917387794,66.81052340540741,10.774494216656514
149,16.12.2006,Mainz,Bayern Munich,0.0,4.0,A,0.0,2.0,A,9.0,22.0,5.0,13.0,8.0,15.0,4.0,3.0,0.0,0.0,0.0,0.0,-22,74,0.04652786206332238,-2.361011764891663,2.8453651050954845,-0.7500351586502827,0.31631694455193915,-0.9425761280528823,1.8247865211311078,-1.2093618262531167,-14.802148766220576,66.49534004580207
