,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,PointsLast3MatchesHT,PointsLast3MatchesAT,PointsLast5MatchesHT,PointsLast5MatchesAT,PointsLast10MatchesHT,PointsLast10MatchesAT,PointsLastAllMatchesHT,PointsLastAllMatchesAT,PDiff3Matches,PQuot3Matches,PDiff5Matches,PQuot5Matches,PDiff10Matches,PQuot10Matches,PDiffAllMatches,PQuotAllMatches,MarketValueHT,MarketValueAT,MarketValueDiff,MarketValueQuot,HomeElo,AwayElo,HomeAttack,HomeDefend,AwayAttack,AwayDefend,HomeEloOld,AwayEloOld,HomeAttackOld,HomeDefendOld,AwayAttackOld,AwayDefendOld,DiffEloOld,DiffAttackOld,DiffDefendOld,DiffElo,DiffAttack,DiffDefend,QuotEloOld,QuotAttackOld,QuotDefendOld,QuotElo,QuotAttack,QuotDefend,DirectComparisonHG,DirectComparisonAG,DirectComparisonGoalDiff,DirectComparisonGoalQuot,ProbAwayWin,ProbDraw,ProbHomeWin,predictedResults
4451,15/01/2022,Wolfsburg,Hertha,0,0,1,0,0,D,7,6,3,2,12,12,3,2,1,1,0,0,0.0,3.0,0.0,7.0,7.0,12.0,20,21,-3.0,0.0,-7.0,0.0,-5.0,0.5833333333333334,-1,0.9523809523809524,287.75,137.05,150.7,2.099598686610726,1761.171636358519,1731.0221067494012,-0.1804654836097414,-1.362459349721327,0.8302886257670954,-1.678442782072127,1762.0896633766256,1730.1040797312946,0.2411382971431047,-2.500125693788447,1.600953671171618,-2.649415354593455,31.98558364533096,-1.3598153740285133,0.149289660805008,30.14952960911773,-1.0107541093768369,0.3159834323507999,1.0184876644243843,0.1506216585059789,0.9436518473608996,1.0174171834614718,-0.2173527108636604,0.8117401226149029,1.8,0.8,1.0,2.25,0.19289191,0.25055608,0.556552,2
4452,15/01/2022,M'gladbach,Leverkusen,1,2,0,0,0,D,16,29,6,13,8,18,5,7,2,3,0,0,4.0,2.0,4.0,5.0,11.0,13.0,22,29,2.0,2.0,-1.0,0.8,-2.0,0.8461538461538461,-7,0.7586206896551724,300.0,352.75,-52.75,0.8504606661941885,1831.4521780013688,1848.5236384229852,1.2288962286342255,-1.830100964364767,2.262147089261892,-1.7967606153837348,1841.54161411809,1838.4342023062643,1.630353211882925,-1.8052526501220232,2.3854555356919804,-2.3205962303408207,3.1074118118256138,-0.7551023238090555,0.5153435802187976,-17.071460421616166,-1.0332508606276662,-0.0333403489810322,1.0016902491304434,0.6834557121225011,0.777926218494671,0.9907648135697198,0.543243290618736,1.0185558102151029,1.2,2.6,-1.4,0.4615384615384615,0.28653324,0.24090356,0.47256312,2
4453,16/01/2022,Augsburg,Ein Frankfurt,1,1,1,1,1,D,12,14,5,4,12,14,4,3,3,3,0,0,2.0,6.0,5.0,9.0,12.0,19.0,18,27,-4.0,0.3333333333333333,-4.0,0.5555555555555556,-7.0,0.631578947368421,-9,0.6666666666666666,97.1,231.25,-134.15,0.4198918918918918,1717.6373611517622,1858.4440414495627,0.7783696439982112,-1.1651370222043715,1.807742322659649,-1.4447291261189594,1713.5963910389848,1862.48501156234,0.7788395365151334,-1.5293022596662569,2.3254151206963125,-1.6672405305899771,-148.88862052335526,-1.5465755841811792,0.1379382709237204,-140.80668029780054,-1.0293726786614377,0.2795921039145879,0.920059157738692,0.3349249471990708,0.9172655244442092,0.9242341027454488,0.4305755495357498,0.8064743771964585,0.4,2.0,-1.6,0.2,0.60614246,0.17135864,0.22249888,0
4454,16/01/2022,Bielefeld,Greuther Furth,2,2,1,1,1,D,13,6,5,3,16,6,3,5,4,1,0,0,7.0,2.0,8.0,5.0,12.0,5.0,17,6,5.0,3.5,3.0,1.6,7.0,2.4,11,2.833333333333333,53.45,39.23,14.220000000000006,1.3624776956410911,1272.3431700591889,1036.7223269857,1.9680612106641056,-1.6038646104176637,0.7501837532955098,-1.4883093463465982,1278.471520119578,1030.5939769253107,1.7838793763200445,-0.9503967621395316,-0.0789330726436514,-1.174907196287378,247.87754319426745,1.862812448963696,0.2245104341478463,235.6208430734889,1.2178774573685958,-0.1155552640710655,1.2405191071791328,-22.599897819428445,0.8089121976124727,1.2272747841348834,2.623438860170641,1.0776419662718122,1.2,0.8,0.3999999999999999,1.4999999999999998,0.20636727,0.25171253,0.54192024,2
4455,21/01/2022,Ein Frankfurt,Bielefeld,0,2,0,0,2,A,17,8,7,5,7,10,10,1,4,2,0,0,4.0,5.0,10.0,8.0,20.0,13.0,28,18,-1.0,0.8,2.0,1.25,7.0,1.5384615384615383,10,1.5555555555555556,231.25,53.45,177.8,4.326473339569692,1843.1327174603184,1291.6954641612106,0.9293558753600728,-1.6569480524913365,2.022919750103649,-0.8862458970910307,1862.48501156234,1272.3431700591889,1.807742322659649,-1.4447291261189594,1.9680612106641056,-1.6038646104176637,590.1418415031512,-0.1603188880044566,0.1591354842987042,551.4372532991079,-1.0935638747435763,-0.7707021554003057,1.463822854863675,0.9185396840627948,0.9007799765235398,1.4269096459645736,0.459413120719423,1.869625639938103,1.6,0.8,0.8,2.0,0.21215029,0.25151616,0.53633356,2
4456,22/01/2022,Freiburg,Stuttgart,2,0,2,1,0,H,16,7,4,1,12,7,6,3,1,1,0,0,4.0,1.0,5.0,4.0,11.0,8.0,30,18,3.0,4.0,1.0,1.25,3.0,1.375,12,1.6666666666666667,125.15,169.63,-44.47999999999999,0.7377822319165243,1810.968894480847,1677.7854931957309,1.7669248697978237,-1.7141764037440117,-0.2632045455824292,-1.7362637440676536,1799.3604813013526,1689.3939063752252,1.53336118457008,-2.7270238475538013,-0.0782919921830843,-1.5314069644678103,109.96657492612736,1.6116531767531643,-1.1956168830859908,133.18340128511613,2.0301294153802525,0.0220873403236421,1.0650923236500078,-19.58515988435117,1.7807309949785213,1.0793804701645366,-6.713124448089998,0.9872788103771052,2.6,2.0,0.6000000000000001,1.3,0.07512192,0.1600175,0.7648606,2
4457,22/01/2022,Greuther Furth,Mainz,2,1,2,1,0,H,11,16,7,4,12,15,7,8,1,1,0,0,3.0,3.0,6.0,6.0,6.0,14.0,7,27,0.0,1.0,0.0,1.0,-8.0,0.4285714285714285,-20,0.2592592592592592,39.23,100.5,-61.27,0.3903482587064676,1050.275503424751,1727.3066415248406,1.3177580424971045,-1.2704119925389552,1.1401052455709744,-1.5908142612508072,1030.5939769253107,1746.9881680242809,0.7501837532955098,-1.4883093463465982,1.27825079142135,-1.2088544265007122,-716.3941910989702,-0.5280670381258401,-0.279454919845886,-677.0311381000897,0.1776527969261301,0.3204022687118519,0.5899261344688093,0.5868830735957093,1.2311733437208217,0.6080423001775662,1.1558214012401635,0.7985922828854138,0.3333333333333333,2.0,-1.6666666666666667,0.1666666666666666,0.39262298,0.22865035,0.37872672,1
4458,22/01/2022,Hoffenheim,Dortmund,2,3,0,1,1,D,14,3,2,2,14,7,7,3,2,2,0,0,4.0,6.0,8.0,10.0,20.0,19.0,31,40,-2.0,0.6666666666666666,-2.0,0.8,1.0,1.0526315789473684,-9,0.775,207.65,565.9,-358.25,0.3669376214878954,1858.4133511989205,1990.5861749587373,2.0555558546764603,-1.9775156565992664,3.754449618609821,-1.6068531526323806,1865.122489787204,1983.8770363704543,1.9653046105117564,-1.5645495547779398,4.002622521095567,-1.382076215147101,-118.75454658325066,-2.037317910583811,-0.1824733396308386,-132.172823759817,-1.698893763933361,-0.3706625039668858,0.9401401677593312,0.4910042353866105,1.1320284204524982,0.933601054090232,0.5474985852753516,1.230676028708447,2.0,1.4,0.6000000000000001,1.4285714285714286,0.7033965,0.1355352,0.16106828,0
4459,22/01/2022,Leverkusen,Augsburg,5,1,2,2,0,H,22,14,12,5,8,7,9,5,1,2,0,0,4.0,2.0,5.0,6.0,15.0,13.0,32,19,2.0,2.0,-1.0,0.8333333333333334,2.0,1.1538461538461535,13,1.6842105263157894,352.75,97.1,255.65,3.632852729145212,1855.7952986239832,1700.2762648340436,3.768199803013136,-1.525679179115058,0.7957711301094997,-2.7571856635010903,1838.4342023062643,1717.6373611517622,2.262147089261892,-1.7967606153837348,0.7783696439982112,-1.1651370222043715,120.79684115450232,1.4837774452636805,-0.6316235931793632,155.5190337899396,2.972428672903636,1.2315064843860324,1.0703273251307843,2.906263247423213,1.5421024146879894,1.091466920409619,4.735280862092376,0.5533465516347352,2.6,0.6,2.0,4.333333333333334,0.029237835,0.0574419,0.91332024,2
4460,22/01/2022,M'gladbach,Union Berlin,1,2,0,1,1,D,12,6,5,3,11,19,4,1,1,2,0,0,4.0,7.0,4.0,8.0,11.0,15.0,22,31,-3.0,0.5714285714285714,-4.0,0.5,-4.0,0.7333333333333333,-9,0.7096774193548387,300.0,77.8,222.2,3.856041131105399,1817.2512437878363,1690.0695602196415,1.178263612787998,-1.9578403682863552,1.6851336261723258,-0.8016996989434654,1831.4521780013688,1675.8686260061086,1.2288962286342255,-1.830100964364767,1.4877818755329923,-0.7183722408671442,155.58355199526068,-0.2588856468987668,-1.1117287234976228,127.1816835681948,-0.5068700133843278,-1.1561406693428895,1.0928375587327772,0.8259922027844155,2.547566373327092,1.0752523366858735,0.6992107892739338,2.4421118916054616,1.4,1.4,0.0,1.0,0.22276375,0.24977168,0.52746457,2
4461,22/01/2022,Bochum,FC Koln,2,2,1,1,2,A,17,7,7,3,11,12,1,5,0,3,0,0,3.0,6.0,4.0,9.0,13.0,15.0,23,28,-3.0,0.5,-5.0,0.4444444444444444,-2.0,0.8666666666666667,-5,0.8214285714285714,36.9,76.66,-39.76,0.4813462040177407,1272.8598112785623,1687.224249652332,0.7796568084449993,-1.3890402420383563,1.5127376004437043,-2.3127996081882047,1264.4014754123805,1695.682585518514,0.0987330404700242,-0.8421020290848902,1.0981882091175983,-2.256410734790127,-431.2811101061334,-0.999455168647574,1.414308705705237,-414.3644383737696,-0.733080791998705,0.9237593661498482,0.7456592915505739,0.0899053911254036,0.3732042292216871,0.7544105720036011,0.5153946118720897,0.600588238220301,0.6,1.4,-0.7999999999999999,0.4285714285714286,0.37518734,0.23226497,0.39254764,1
4462,23/01/2022,RB Leipzig,Wolfsburg,2,0,2,0,0,D,12,9,4,3,17,16,4,3,5,1,0,0,6.0,1.0,10.0,1.0,14.0,8.0,28,21,5.0,6.0,9.0,10.0,6.0,1.75,7,1.3333333333333333,505.55,287.75,217.8,1.7569070373588185,1912.4591928957425,1751.0342512192033,2.3367299182081807,-0.5608085174440935,-0.1828919919366,-1.5594458537998068,1902.3218077564263,1761.171636358519,2.4112597390773542,-0.8612005311886014,-0.1804654836097414,-1.362459349721327,141.15017139790757,2.591725222687096,0.5012588185327257,161.424941676539,2.5196219101447808,0.9986373363557132,1.0801456078918896,-13.361334759680306,0.6320926428849041,1.0921883404417376,-12.77655677247046,0.3596203844318195,1.0,1.2,-0.1999999999999999,0.8333333333333334,0.02976995,0.058698125,0.911532,2
4463,23/01/2022,Hertha,Bayern Munich,1,4,0,0,2,A,5,29,2,20,9,9,4,9,1,0,0,0,4.0,6.0,7.0,12.0,10.0,24.0,22,46,-2.0,0.6666666666666666,-5.0,0.5833333333333334,-14.0,0.4166666666666667,-24,0.4782608695652174,137.05,852.9,-715.8499999999999,0.1606870676515418,1727.6440650357713,2073.800703901073,0.9611347015983692,-2.6272883155177924,3.78028107694671,-0.668836609830531,1730.1040797312946,2071.3406892055496,0.8302886257670954,-1.678442782072127,3.3739073862182947,-0.4623655160485234,-341.2366094742549,-2.5436187604511997,-1.2160772660236037,-346.15663886530183,-2.819146375348341,-1.9584517056872612,0.8352580957577123,0.2460911135731379,3.630121027226393,0.8330810486204683,0.2542495338401309,3.928146690689512,1.0,3.2,-2.2,0.3125,0.77165717,0.108596124,0.11974666,0
4464,04/02/2022,Hertha,Bochum,1,1,1,1,0,H,13,9,2,4,14,22,4,7,3,1,0,0,1.0,4.0,4.0,4.0,10.0,14.0,22,24,-3.0,0.25,0.0,1.0,-4.0,0.7142857142857143,-2,0.9166666666666666,137.05,36.9,100.15,3.7140921409214096,1719.0039085072217,1281.4999678071122,0.9270791582441862,-2.0445980961429955,0.7317107432602501,-1.2522652564934496,1727.6440650357713,1272.8598112785623,0.9611347015983692,-2.6272883155177924,0.7796568084449993,-1.3890402420383563,454.78425375720894,0.1814778931533699,-1.238248073479436,437.5039407001093,0.1953684149839361,-0.7923328396495459,1.357293277490148,1.232766380268418,1.8914414687240164,1.3413998842690265,1.267002250251844,1.632719653876056,1.6,0.8,0.8,2.0,0.32667866,0.24512495,0.4281964,2
4465,05/02/2022,Augsburg,Union Berlin,2,0,2,1,0,H,14,14,9,4,8,16,4,6,0,2,0,0,1.0,7.0,3.0,11.0,10.0,18.0,19,34,-6.0,0.1428571428571428,-8.0,0.2727272727272727,-8.0,0.5555555555555556,-15,0.5588235294117647,97.1,77.8,19.3,1.2480719794344473,1732.862383077396,1660.643604080475,1.397144493950504,-1.5125993364166408,0.8641335993056235,-1.326419250095853,1717.6373611517622,1675.8686260061086,0.7957711301094997,-2.7571856635010903,1.6851336261723258,-0.8016996989434654,41.76873514565364,-0.889362496062826,-1.9554859645576248,72.21877899692095,0.5330108946448805,-0.1861800863207878,1.0249236333310898,0.4722302835514851,3.439175126465306,1.0434884275105551,1.6168153802527556,1.1403629254531202,1.2,1.0,0.1999999999999999,1.2,0.24920407,0.24264842,0.5081475,2
4466,05/02/2022,Bielefeld,M'gladbach,1,1,1,1,1,D,10,22,5,4,15,10,5,11,3,3,0,0,5.0,3.0,11.0,4.0,16.0,8.0,21,22,2.0,1.6666666666666667,7.0,2.75,8.0,2.0,-1,0.9545454545454546,53.45,300.0,-246.55,0.1781666666666666,1281.5108334632723,1808.0835803837529,1.519594797778986,-0.9066207340833944,1.1230871662320745,-1.5337008804565988,1272.3431700591889,1817.2512437878363,2.022919750103649,-0.8862458970910307,1.178263612787998,-1.9578403682863552,-544.9080737286474,0.8446561373156509,1.0715944711953245,-526.5727469204801,0.3965076315469116,0.6270801463732043,0.7001470899572182,1.7168651634051844,0.4526650443247004,0.7087674747819352,1.3530515203705724,0.5911326945404661,0.4,2.4,-2.0,0.1666666666666666,0.38669732,0.22830307,0.38499963,1
4467,05/02/2022,FC Koln,Freiburg,1,0,2,1,0,H,14,18,3,2,14,16,8,8,2,2,0,0,4.0,4.0,10.0,8.0,16.0,11.0,29,33,0.0,1.0,2.0,1.25,5.0,1.4545454545454546,-4,0.8787878787878788,76.66,125.15,-48.49000000000001,0.6125449460647223,1708.884143323131,1797.76733667623,1.2311889498093138,-1.2246341463929,0.9512487753245272,-1.417461633613843,1695.682585518514,1810.968894480847,1.5127376004437043,-2.3127996081882047,1.7669248697978237,-1.7141764037440117,-115.28630896233312,-0.2541872693541191,-0.5986232044441933,-88.88319335309893,0.2799401744847867,0.192827487220943,0.9363399839093411,0.8561414388925297,1.3492191370367208,0.950559123230357,1.294287027480569,0.8639628173008634,1.6,2.2,-0.6000000000000001,0.7272727272727273,0.31519386,0.23791206,0.446894,2
4468,05/02/2022,Mainz,Hoffenheim,2,0,2,0,0,D,9,12,4,2,12,13,5,3,0,2,0,0,3.0,3.0,6.0,5.0,11.0,17.0,27,31,0.0,1.0,1.0,1.2,-6.0,0.6470588235294118,-4,0.8709677419354839,100.5,207.65,-107.15,0.4839874789308933,1771.4839845628596,1833.9175346603415,1.4653763214069506,-0.737314431447197,1.192558105241888,-2.0527752451986725,1746.9881680242809,1858.4133511989205,1.1401052455709744,-1.5908142612508072,2.0555558546764603,-1.9775156565992664,-111.42518317463964,-0.915450609105486,0.3867013953484592,-62.43355009748211,0.2728182161650625,1.3154608137514754,0.9400428418668236,0.554645714431547,0.8044509058332971,0.9659561845516432,1.2287672315217937,0.359179327192168,2.0,0.8,1.2,2.5,0.5550695,0.1880938,0.2568367,0
4469,05/02/2022,Stuttgart,Ein Frankfurt,2,3,0,1,1,D,15,15,6,6,7,12,3,14,0,0,0,0,1.0,1.0,1.0,7.0,8.0,19.0,18,28,0.0,1.0,-6.0,0.1428571428571428,-11.0,0.4210526315789473,-10,0.6428571428571429,169.63,231.25,-61.620000000000005,0.7335351351351351,1683.551017626786,1848.9756062087577,0.6283786524495647,-2.4689953556222743,1.7722230026472612,-1.9570452012508897,1689.3939063752252,1843.1327174603184,-0.2632045455824292,-1.7362637440676536,0.9293558753600728,-1.6569480524913365,-153.73881108509318,-1.1925604209425018,-0.0793156915763171,-165.42458858197165,-1.1438443501976965,-0.5119501543713847,0.916588312046822,-0.2832117949224266,1.0478685444948383,0.910531762546523,0.3545708703198881,1.2615934236185042,0.8,2.0,-1.2,0.4,0.58607364,0.17741434,0.23651199,0
