,Rank,Club,Country,Level,Elo,From,To
354,None,Freiburg,FRG,2,1430.48950195,1985-08-22,1985-08-31
355,None,Freiburg,FRG,2,1426.51501465,1985-09-01,1985-09-04
356,None,Freiburg,FRG,2,1437.32275391,1985-09-05,1985-09-07
357,None,Freiburg,FRG,2,1423.38964844,1985-09-08,1985-09-15
358,None,Freiburg,FRG,2,1412.35388184,1985-09-16,1985-09-17
359,None,Freiburg,FRG,2,1412.3762207,1985-09-18,1985-09-18
360,None,Freiburg,FRG,2,1402.22094727,1985-09-19,1985-09-20
361,None,Freiburg,FRG,2,1396.03100586,1985-09-21,1985-09-28
362,None,Freiburg,FRG,2,1403.93603516,1985-09-29,1985-10-02
363,None,Freiburg,FRG,2,1410.3404541,1985-10-03,1985-10-04
364,None,Freiburg,FRG,2,1425.8815918,1985-10-05,1985-10-12
365,None,Freiburg,FRG,2,1422.64416504,1985-10-13,1985-10-23
366,None,Freiburg,FRG,2,1430.91259766,1985-10-24,1985-10-26
367,None,Freiburg,FRG,2,1420.53881836,1985-10-27,1985-11-02
368,None,Freiburg,FRG,2,1427.7376709,1985-11-03,1985-11-05
369,None,Freiburg,FRG,2,1428.07434082,1985-11-06,1985-11-06
370,None,Freiburg,FRG,2,1430.92675781,1985-11-07,1985-11-07
371,None,Freiburg,FRG,2,1434.77172852,1985-11-08,1985-11-09
372,None,Freiburg,FRG,2,1426.45202637,1985-11-10,1985-11-20
373,None,Freiburg,FRG,2,1438.6895752,1985-11-21,1985-11-24
